segment_id,start_node,finish_node,lengthm,road_type,speed,st_astext
49,2840173808,2840163765,90.1927267780054,trunk,49,"LINESTRING(32.7851719 39.9087115,32.7841164 39.9086625)"
50,2840163765,27046640,17.8676044745403,trunk,63,"LINESTRING(32.7841164 39.9086625,32.7839073 39.9086528)"
51,27046640,2341574933,84.218834407727,trunk,61,"LINESTRING(32.7839073 39.9086528,32.7829213 39.9086126)"
52,2341574933,114345962,116.324286264007,trunk,66,"LINESTRING(32.7829213 39.9086126,32.78156 39.9085493)"
53,114345962,2341574930,16.8668184386475,trunk,53,"LINESTRING(32.78156 39.9085493,32.7813625 39.9085417)"
54,2341574930,2189698812,81.1216122105799,trunk,78,"LINESTRING(32.7813625 39.9085417,32.7804126 39.9085054)"
55,2189698812,60535532,51.1894003982676,trunk,60,"LINESTRING(32.7804126 39.9085054,32.7798132 39.9084824)"
56,60535532,2189698811,43.2015231303916,trunk,59,"LINESTRING(32.7798132 39.9084824,32.7793074 39.908462)"
57,2189698811,2355882578,43.7959397411089,trunk,56,"LINESTRING(32.7793074 39.908462,32.7787943 39.9084471)"
58,2355882578,27046641,178.269344650907,trunk,68,"LINESTRING(32.7787943 39.9084471,32.7767073 39.9083606)"
59,27046641,2355882577,68.2636886070491,trunk,78,"LINESTRING(32.7767073 39.9083606,32.7759082 39.9083266)"
60,2355882577,718670146,44.6810429829981,trunk,108,"LINESTRING(32.7759082 39.9083266,32.7753849 39.9083083)"
61,718670146,2355882576,28.0826865675551,trunk,71,"LINESTRING(32.7753849 39.9083083,32.7750561 39.9082952)"
62,2355882576,27046654,157.835785379045,trunk,63,"LINESTRING(32.7750561 39.9082952,32.7732081 39.9082218)"
63,27046654,718670149,143.319133499226,trunk,60,"LINESTRING(32.7732081 39.9082218,32.7715303 39.9081518)"
64,718670149,27046655,143.661062215462,trunk,92,"LINESTRING(32.7715303 39.9081518,32.7698478 39.9080923)"
65,27046655,309867963,204.43740481958,trunk,72,"LINESTRING(32.7698478 39.9080923,32.7674561 39.9079721)"
66,309867963,27046656,156.790894376241,trunk,68,"LINESTRING(32.7674561 39.9079721,32.7656191 39.9079208)"
67,27046656,310043456,113.251174576287,trunk,69,"LINESTRING(32.7656191 39.9079208,32.7642914 39.9079114)"
68,310043456,29474399,46.7832725287531,trunk,50,"LINESTRING(32.7642914 39.9079114,32.7637433 39.9078956)"
69,29474399,27046657,16.8749445993202,trunk,83,"LINESTRING(32.7637433 39.9078956,32.7635457 39.9078881)"
70,27046657,2355905380,32.9520250460996,trunk,92,"LINESTRING(32.7635457 39.9078881,32.7631601 39.9078699)"
71,2355905380,27046658,34.9169508162395,trunk,68,"LINESTRING(32.7631601 39.9078699,32.7627515 39.9078507)"
72,27046658,2314412574,241.218658546916,trunk,77,"LINESTRING(32.7627515 39.9078507,32.7599274 39.9077362)"
73,2314412574,2314412573,219.950222885869,trunk,77,"LINESTRING(32.7599274 39.9077362,32.7573523 39.9076319)"
74,2314412573,27046659,84.0564858241213,trunk,75,"LINESTRING(32.7573523 39.9076319,32.7563682 39.907592)"
75,27046659,27046661,955.583570101536,trunk,74,"LINESTRING(32.7563682 39.907592,32.7451815 39.9071262)"
76,27046661,2355905375,426.959993827092,trunk,76,"LINESTRING(32.7451815 39.9071262,32.7401815 39.9069444)"
77,2355905375,27046662,185.633393377813,trunk,68,"LINESTRING(32.7401815 39.9069444,32.7380096 39.9068379)"
78,27046662,61770431,241.722787688211,trunk,80,"LINESTRING(32.7380096 39.9068379,32.7351793 39.9067282)"
79,61770431,2272351639,234.639503669427,trunk,80,"LINESTRING(32.7351793 39.9067282,32.7324328 39.9066094)"
80,2272351639,27046664,487.63681053536,trunk,81,"LINESTRING(32.7324328 39.9066094,32.7267222 39.906403)"
81,27046664,310043470,910.989993406113,trunk,76,"LINESTRING(32.7267222 39.906403,32.7160594 39.9059359)"
82,310043470,27046665,132.619089184881,trunk,60,"LINESTRING(32.7160594 39.9059359,32.7145073 39.9058659)"
83,27046665,288241918,204.953658704684,trunk,83,"LINESTRING(32.7145073 39.9058659,32.7121066 39.9057888)"
84,288241918,226169219,120.909302856506,trunk,89,"LINESTRING(32.7121066 39.9057888,32.7106913 39.9057283)"
85,226169219,29474288,264.191482238462,trunk,86,"LINESTRING(32.7106913 39.9057283,32.7075989 39.905595)"
86,29474288,123588065,257.602738002316,trunk,62,"LINESTRING(32.7075989 39.905595,32.7045814 39.9055002)"
87,123588065,123588128,128.444350985663,trunk,63,"LINESTRING(32.7045814 39.9055002,32.7030779 39.905436)"
88,123588128,293950225,325.229938549377,trunk,53,"LINESTRING(32.7030779 39.905436,32.6992717 39.9052633)"
89,293950225,123588403,21.9864765352949,trunk,101,"LINESTRING(32.6992717 39.9052633,32.6990144 39.9052515)"
90,123588403,293950229,83.4047689084395,trunk,77,"LINESTRING(32.6990144 39.9052515,32.6980417 39.905175)"
91,293950229,123588484,40.3042033756861,trunk,73,"LINESTRING(32.6980417 39.905175,32.6975769 39.9051098)"
92,123588484,293950233,60.8779219565646,trunk,82,"LINESTRING(32.6975769 39.9051098,32.69688 39.9049917)"
93,293950233,293950236,101.196446913739,trunk,83,"LINESTRING(32.69688 39.9049917,32.6957533 39.9047067)"
94,293950236,288253805,38.7959264138848,trunk,83,"LINESTRING(32.6957533 39.9047067,32.6953367 39.9045667)"
95,288253805,2389806720,16.5850925932491,trunk,101,"LINESTRING(32.6953367 39.9045667,32.6951726 39.9044867)"
96,2389806720,2389806698,24.946164408385,trunk,93,"LINESTRING(32.6951726 39.9044867,32.6949134 39.9043828)"
97,2389806698,2389806673,53.8420753296632,trunk,85,"LINESTRING(32.6949134 39.9043828,32.69436 39.9041499)"
98,2389806673,2389806665,55.5932668760299,trunk,93,"LINESTRING(32.69436 39.9041499,32.6938089 39.903883)"
99,2389806665,2389806696,53.0629183874459,trunk,89,"LINESTRING(32.6938089 39.903883,32.6933046 39.9036036)"
100,2389806696,2389806676,80.1892113036674,trunk,91,"LINESTRING(32.6933046 39.9036036,32.6925897 39.9031353)"
101,2389806676,2389806681,68.0797431170869,trunk,82,"LINESTRING(32.6925897 39.9031353,32.6919704 39.9027491)"
102,2389806681,2389806679,53.2376152318579,trunk,86,"LINESTRING(32.6919704 39.9027491,32.6914752 39.9024577)"
103,2389806679,288253817,80.8526727230623,trunk,89,"LINESTRING(32.6914752 39.9024577,32.6907202 39.9020181)"
104,288253817,2389806685,159.213825965364,trunk,78,"LINESTRING(32.6907202 39.9020181,32.6892501 39.9011359)"
105,2389806685,2358235514,26.9993982777928,trunk,92,"LINESTRING(32.6892501 39.9011359,32.6890008 39.9009863)"
106,2358235514,3557134026,75.5430444934624,trunk,85,"LINESTRING(32.6890008 39.9009863,32.6883033 39.9005677)"
107,3557134026,2389806669,106.367203077722,trunk,78,"LINESTRING(32.6883033 39.9005677,32.6873212 39.8999783)"
108,2389806669,3557134123,304.180770742377,trunk,79,"LINESTRING(32.6873212 39.8999783,32.6845387 39.8982676)"
109,3557134123,2486055393,72.5716630073134,trunk,77,"LINESTRING(32.6845387 39.8982676,32.683867 39.8978671)"
110,2486055393,2555602965,95.317800158749,trunk,85,"LINESTRING(32.683867 39.8978671,32.6830065 39.8973203)"
111,2555602965,2360960876,317.426589146413,trunk,90,"LINESTRING(32.6830065 39.8973203,32.6800966 39.8955412)"
112,2360960876,2360960899,153.738666056261,trunk,88,"LINESTRING(32.6800966 39.8955412,32.6786805 39.8946861)"
113,2360960899,2389806692,329.040535009791,trunk,88,"LINESTRING(32.6786805 39.8946861,32.6756453 39.8928603)"
114,2389806692,2455029362,100.198474364513,trunk,88,"LINESTRING(32.6756453 39.8928603,32.6747175 39.8923078)"
115,2455029362,3548377656,453.279619153622,trunk,70,"LINESTRING(32.6747175 39.8923078,32.6705721 39.8897581)"
116,3548377656,4813712988,61.0831635027956,trunk,64,"LINESTRING(32.6705721 39.8897581,32.670032 39.8893975)"
117,4813712988,112102295,502.588378627035,trunk,69,"LINESTRING(32.670032 39.8893975,32.665617 39.8864053)"
118,112102295,29474289,13.2068964980286,trunk,58,"LINESTRING(32.665617 39.8864053,32.6655013 39.8863264)"
119,29474289,2360960881,819.115782621401,trunk,49,"LINESTRING(32.6655013 39.8863264,32.6584094 39.8813615)"
120,2360960881,27046672,41.8169819006543,trunk,45,"LINESTRING(32.6584094 39.8813615,32.6580498 39.881106)"
121,27046672,2360960874,9.87521867745173,trunk,37,"LINESTRING(32.6580498 39.881106,32.657964 39.8810464)"
122,2360960874,449553811,38.5631651982011,trunk,32,"LINESTRING(32.657964 39.8810464,32.6576289 39.8808137)"
123,449553811,2360960900,40.9949856635095,trunk,43,"LINESTRING(32.6576289 39.8808137,32.6572727 39.8805663)"
124,2360960900,493137194,222.769739583421,trunk,20,"LINESTRING(32.6572727 39.8805663,32.655337 39.879222)"
125,493137194,2189335636,6.62878216322816,trunk,61,"LINESTRING(32.655337 39.879222,32.6552794 39.879182)"
126,2189335636,2342959180,140.998871457596,trunk,49,"LINESTRING(32.6552794 39.879182,32.6540543 39.8783311)"
127,2342959180,2342959159,104.431888166254,trunk,61,"LINESTRING(32.6540543 39.8783311,32.6531469 39.8777009)"
128,2342959159,2189335624,60.9981426360266,trunk,62,"LINESTRING(32.6531469 39.8777009,32.6526169 39.8773328)"
129,2189335624,2189335621,85.6734091774808,trunk,61,"LINESTRING(32.6526169 39.8773328,32.6518725 39.8768158)"
130,2189335621,4515097348,168.413807935025,trunk,61,"LINESTRING(32.6518725 39.8768158,32.6504092 39.8757995)"
131,4515097348,2189335607,127.438409643724,trunk,58,"LINESTRING(32.6504092 39.8757995,32.6493019 39.8750305)"
132,2189335607,2189274611,106.432089381223,trunk,62,"LINESTRING(32.6493019 39.8750305,32.6483772 39.8743882)"
133,2189274611,2189335582,393.487852520888,trunk,65,"LINESTRING(32.6483772 39.8743882,32.6449589 39.8720133)"
134,2189335582,2189335580,70.2132597351857,trunk,45,"LINESTRING(32.6449589 39.8720133,32.6443484 39.87159)"
